# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
69.000000 0.000266 0.000023 0.000282 0.000022 0.012974 0.000028 0.012929 0.000027
70.000000 0.000258 0.000022 0.000275 0.000022 0.012963 0.000028 0.012919 0.000026
71.000000 0.000252 0.000021 0.000269 0.000021 0.012951 0.000028 0.012909 0.000026
72.000000 0.000246 0.000020 0.000263 0.000020 0.012940 0.000028 0.012898 0.000026
73.000000 0.000240 0.000019 0.000258 0.000019 0.012929 0.000027 0.012888 0.000026
74.000000 0.000235 0.000019 0.000253 0.000019 0.012918 0.000026 0.012879 0.000026
75.000000 0.000230 0.000018 0.000247 0.000018 0.012908 0.000026 0.012869 0.000025
76.000000 0.000224 0.000017 0.000242 0.000017 0.012897 0.000026 0.012859 0.000025
77.000000 0.000220 0.000016 0.000237 0.000016 0.012887 0.000026 0.012849 0.000025
78.000000 0.000215 0.000015 0.000233 0.000015 0.012876 0.000026 0.012839 0.000026
79.000000 0.000210 0.000014 0.000228 0.000014 0.012866 0.000026 0.012830 0.000026
80.000000 0.000206 0.000014 0.000224 0.000014 0.012856 0.000026 0.012820 0.000026
81.000000 0.000203 0.000013 0.000220 0.000013 0.012846 0.000026 0.012811 0.000026
82.000000 0.000201 0.000014 0.000218 0.000014 0.012836 0.000026 0.012802 0.000026
83.000000 0.000201 0.000020 0.000218 0.000019 0.012827 0.000026 0.012792 0.000026
84.000000 0.000205 0.000037 0.000222 0.000037 0.012817 0.000026 0.012783 0.000026
85.000000 0.000212 0.000064 0.000229 0.000063 0.012807 0.000027 0.012774 0.000027
86.000000 0.000199 0.000034 0.000216 0.000034 0.012799 0.000027 0.012766 0.000027
87.000000 0.000187 0.000013 0.000204 0.000014 0.012791 0.000029 0.012760 0.000028
88.000000 0.000190 0.000019 0.000206 0.000019 0.012789 0.000038 0.012759 0.000038
89.000000 0.000192 0.000029 0.000209 0.000030 0.012798 0.000070 0.012768 0.000070
90.000000 0.000187 0.000017 0.000204 0.000017 0.012812 0.000118 0.012785 0.000119
91.000000 0.000185 0.000019 0.000201 0.000019 0.012800 0.000107 0.012773 0.000108
92.000000 0.000192 0.000033 0.000209 0.000034 0.012748 0.000034 0.012721 0.000033
93.000000 0.000192 0.000040 0.000207 0.000038 0.012751 0.000060 0.012725 0.000059
94.000000 0.000175 0.000013 0.000191 0.000014 0.012761 0.000087 0.012735 0.000087
95.000000 0.000173 0.000018 0.000190 0.000018 0.012722 0.000037 0.012697 0.000036
96.000000 0.000177 0.000020 0.000193 0.000020 0.012719 0.000054 0.012695 0.000053
97.000000 0.000172 0.000017 0.000188 0.000018 0.012721 0.000060 0.012696 0.000058
98.000000 0.000170 0.000016 0.000187 0.000017 0.012698 0.000030 0.012674 0.000029
99.000000 0.000168 0.000018 0.000184 0.000018 0.012710 0.000059 0.012687 0.000057
100.000000 0.000165 0.000013 0.000182 0.000014 0.012711 0.000074 0.012690 0.000079
101.000000 0.000168 0.000017 0.000185 0.000018 0.012684 0.000032 0.012664 0.000035
102.000000 0.000162 0.000016 0.000179 0.000016 0.012690 0.000069 0.012668 0.000070
103.000000 0.000158 0.000008 0.000175 0.000009 0.012701 0.000098 0.012684 0.000108
104.000000 0.000163 0.000016 0.000180 0.000016 0.012660 0.000047 0.012640 0.000049
