# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
69.000000 0.005481 0.000628 0.005709 0.000606 0.032219 0.000042 0.032349 0.000036
70.000000 0.005307 0.000651 0.005540 0.000633 0.032201 0.000041 0.032335 0.000034
71.000000 0.005129 0.000672 0.005367 0.000657 0.032183 0.000040 0.032322 0.000035
72.000000 0.004949 0.000688 0.005191 0.000677 0.032166 0.000040 0.032310 0.000036
73.000000 0.004768 0.000699 0.005013 0.000692 0.032149 0.000040 0.032298 0.000035
74.000000 0.004588 0.000704 0.004835 0.000702 0.032133 0.000039 0.032287 0.000035
75.000000 0.004409 0.000704 0.004657 0.000708 0.032117 0.000038 0.032277 0.000035
76.000000 0.004232 0.000700 0.004479 0.000709 0.032101 0.000038 0.032267 0.000035
77.000000 0.004058 0.000690 0.004303 0.000706 0.032086 0.000037 0.032257 0.000035
78.000000 0.003889 0.000676 0.004129 0.000699 0.032070 0.000036 0.032246 0.000034
79.000000 0.003725 0.000658 0.003959 0.000686 0.032056 0.000035 0.032237 0.000034
80.000000 0.003569 0.000636 0.003798 0.000668 0.032041 0.000034 0.032228 0.000033
81.000000 0.003436 0.000614 0.003656 0.000648 0.032027 0.000033 0.032219 0.000032
82.000000 0.003319 0.000598 0.003535 0.000636 0.032013 0.000032 0.032210 0.000031
83.000000 0.003193 0.000561 0.003397 0.000596 0.031999 0.000031 0.032201 0.000030
84.000000 0.003079 0.000527 0.003275 0.000564 0.031986 0.000030 0.032193 0.000029
85.000000 0.003007 0.000494 0.003201 0.000529 0.031972 0.000030 0.032186 0.000028
86.000000 0.002837 0.000443 0.003016 0.000479 0.031959 0.000029 0.032178 0.000027
87.000000 0.002702 0.000426 0.002876 0.000460 0.031947 0.000029 0.032170 0.000026
88.000000 0.002678 0.000398 0.002854 0.000426 0.031934 0.000028 0.032163 0.000026
89.000000 0.002542 0.000329 0.002703 0.000360 0.031922 0.000028 0.032156 0.000025
90.000000 0.002460 0.000343 0.002619 0.000368 0.031910 0.000027 0.032148 0.000025
91.000000 0.002393 0.000293 0.002550 0.000315 0.031898 0.000027 0.032142 0.000025
92.000000 0.002288 0.000284 0.002439 0.000310 0.031887 0.000026 0.032135 0.000024
93.000000 0.002217 0.000296 0.002363 0.000316 0.031875 0.000026 0.032130 0.000024
94.000000 0.002154 0.000246 0.002300 0.000266 0.031864 0.000026 0.032123 0.000023
95.000000 0.002114 0.000273 0.002256 0.000294 0.031853 0.000025 0.032118 0.000023
96.000000 0.002064 0.000283 0.002203 0.000302 0.031842 0.000025 0.032113 0.000023
97.000000 0.002069 0.000311 0.002202 0.000322 0.031832 0.000025 0.032108 0.000023
98.000000 0.002030 0.000369 0.002164 0.000382 0.031821 0.000025 0.032103 0.000023
99.000000 0.001906 0.000239 0.002037 0.000256 0.031811 0.000025 0.032097 0.000022
100.000000 0.001871 0.000226 0.001998 0.000236 0.031800 0.000025 0.032093 0.000022
101.000000 0.001875 0.000310 0.002005 0.000325 0.031790 0.000025 0.032089 0.000022
102.000000 0.001826 0.000331 0.001950 0.000335 0.031780 0.000025 0.032084 0.000022
103.000000 0.001756 0.000205 0.001880 0.000219 0.031771 0.000025 0.032079 0.000022
104.000000 0.001743 0.000233 0.001870 0.000246 0.031761 0.000025 0.032075 0.000022
105.000000 0.001728 0.000243 0.001845 0.000247 0.031751 0.000025 0.032071 0.000022
106.000000 0.001657 0.000184 0.001777 0.000194 0.031742 0.000025 0.032066 0.000022
107.000000 0.001633 0.000273 0.001756 0.000285 0.031733 0.000025 0.032062 0.000022
108.000000 0.001598 0.000170 0.001714 0.000179 0.031724 0.000025 0.032058 0.000022
109.000000 0.001570 0.000195 0.001685 0.000196 0.031714 0.000026 0.032054 0.000022
110.000000 0.001519 0.000173 0.001638 0.000182 0.031706 0.000026 0.032051 0.000023
111.000000 0.001505 0.000156 0.001622 0.000168 0.031697 0.000026 0.032047 0.000022
112.000000 0.001478 0.000162 0.001591 0.000164 0.031688 0.000026 0.032043 0.000022
113.000000 0.001446 0.000145 0.001560 0.000149 0.031679 0.000027 0.032040 0.000022
114.000000 0.001433 0.000164 0.001548 0.000173 0.031671 0.000027 0.032036 0.000022
115.000000 0.001397 0.000121 0.001511 0.000127 0.031662 0.000027 0.032033 0.000022
116.000000 0.001391 0.000145 0.001501 0.000146 0.031654 0.000027 0.032030 0.000022
117.000000 0.001351 0.000116 0.001463 0.000123 0.031645 0.000028 0.032026 0.000022
118.000000 0.001350 0.000132 0.001463 0.000140 0.031637 0.000028 0.032024 0.000022
119.000000 0.001323 0.000109 0.001433 0.000113 0.031629 0.000028 0.032021 0.000022
120.000000 0.001308 0.000122 0.001417 0.000127 0.031620 0.000029 0.032018 0.000022
121.000000 0.001288 0.000108 0.001399 0.000115 0.031612 0.000029 0.032015 0.000022
122.000000 0.001277 0.000104 0.001386 0.000110 0.031604 0.000029 0.032012 0.000022
123.000000 0.001259 0.000109 0.001367 0.000114 0.031596 0.000030 0.032010 0.000022
124.000000 0.001239 0.000098 0.001348 0.000102 0.031588 0.000030 0.032007 0.000022
125.000000 0.001236 0.000104 0.001344 0.000111 0.031580 0.000030 0.032005 0.000022
126.000000 0.001212 0.000091 0.001320 0.000096 0.031572 0.000031 0.032003 0.000023
127.000000 0.001204 0.000100 0.001312 0.000104 0.031564 0.000031 0.032000 0.000023
128.000000 0.001191 0.000088 0.001297 0.000094 0.031556 0.000032 0.031998 0.000023
