# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
69.000000 0.015012 0.001567 0.015209 0.001515 0.017487 0.001278 0.017772 0.001296
70.000000 0.014660 0.001530 0.014855 0.001480 0.017205 0.001271 0.017490 0.001289
71.000000 0.014332 0.001485 0.014528 0.001442 0.016941 0.001293 0.017227 0.001315
72.000000 0.014026 0.001444 0.014224 0.001407 0.016722 0.001260 0.017012 0.001286
73.000000 0.013735 0.001411 0.013936 0.001380 0.016492 0.001226 0.016787 0.001256
74.000000 0.013459 0.001385 0.013661 0.001357 0.016243 0.001258 0.016542 0.001292
75.000000 0.013199 0.001358 0.013403 0.001328 0.016020 0.001270 0.016321 0.001307
76.000000 0.012956 0.001325 0.013159 0.001291 0.015810 0.001240 0.016112 0.001278
77.000000 0.012722 0.001292 0.012925 0.001254 0.015576 0.001239 0.015877 0.001277
78.000000 0.012496 0.001264 0.012697 0.001224 0.015340 0.001249 0.015637 0.001285
79.000000 0.012278 0.001238 0.012477 0.001197 0.015140 0.001237 0.015432 0.001271
80.000000 0.012073 0.001207 0.012268 0.001168 0.014959 0.001240 0.015247 0.001274
81.000000 0.011880 0.001178 0.012072 0.001141 0.014756 0.001249 0.015040 0.001284
82.000000 0.011695 0.001152 0.011883 0.001117 0.014538 0.001236 0.014820 0.001271
83.000000 0.011516 0.001127 0.011700 0.001092 0.014337 0.001225 0.014621 0.001259
84.000000 0.011341 0.001099 0.011523 0.001063 0.014152 0.001216 0.014439 0.001254
85.000000 0.011173 0.001072 0.011352 0.001033 0.013960 0.001205 0.014248 0.001248
86.000000 0.011012 0.001049 0.011190 0.001007 0.013764 0.001211 0.014053 0.001259
87.000000 0.010860 0.001028 0.011037 0.000985 0.013578 0.001219 0.013865 0.001271
88.000000 0.010716 0.001009 0.010893 0.000967 0.013392 0.001208 0.013678 0.001261
89.000000 0.010578 0.000991 0.010755 0.000951 0.013205 0.001200 0.013488 0.001252
90.000000 0.010443 0.000972 0.010620 0.000936 0.013025 0.001206 0.013304 0.001255
91.000000 0.010309 0.000953 0.010487 0.000920 0.012847 0.001209 0.013123 0.001257
92.000000 0.010180 0.000935 0.010357 0.000905 0.012668 0.001211 0.012941 0.001260
93.000000 0.010056 0.000918 0.010232 0.000889 0.012491 0.001213 0.012761 0.001263
94.000000 0.009938 0.000901 0.010112 0.000874 0.012319 0.001211 0.012586 0.001262
95.000000 0.009824 0.000885 0.009997 0.000858 0.012150 0.001211 0.012416 0.001264
96.000000 0.009714 0.000869 0.009886 0.000842 0.011983 0.001215 0.012248 0.001268
97.000000 0.009605 0.000852 0.009777 0.000826 0.011814 0.001217 0.012078 0.001271
98.000000 0.009498 0.000837 0.009671 0.000811 0.011649 0.001219 0.011913 0.001274
99.000000 0.009395 0.000821 0.009568 0.000795 0.011486 0.001222 0.011749 0.001278
100.000000 0.009296 0.000807 0.009471 0.000780 0.011323 0.001224 0.011583 0.001281
101.000000 0.009201 0.000792 0.009377 0.000764 0.011164 0.001228 0.011419 0.001285
102.000000 0.009109 0.000776 0.009285 0.000748 0.011008 0.001230 0.011258 0.001288
103.000000 0.009018 0.000761 0.009195 0.000732 0.010851 0.001230 0.011097 0.001289
104.000000 0.008929 0.000747 0.009106 0.000717 0.010698 0.001230 0.010941 0.001290
105.000000 0.008842 0.000732 0.009019 0.000703 0.010548 0.001231 0.010789 0.001292
106.000000 0.008757 0.000718 0.008934 0.000689 0.010398 0.001231 0.010638 0.001292
107.000000 0.008676 0.000703 0.008853 0.000676 0.010249 0.001230 0.010487 0.001292
108.000000 0.008597 0.000689 0.008774 0.000662 0.010104 0.001227 0.010340 0.001289
109.000000 0.008520 0.000675 0.008698 0.000648 0.009960 0.001223 0.010193 0.001287
110.000000 0.008444 0.000662 0.008623 0.000635 0.009818 0.001219 0.010049 0.001284
111.000000 0.008370 0.000649 0.008549 0.000622 0.009678 0.001214 0.009906 0.001279
112.000000 0.008297 0.000636 0.008477 0.000609 0.009540 0.001207 0.009765 0.001273
113.000000 0.008227 0.000623 0.008407 0.000597 0.009404 0.001199 0.009626 0.001264
114.000000 0.008159 0.000611 0.008339 0.000585 0.009270 0.001190 0.009489 0.001255
115.000000 0.008092 0.000599 0.008272 0.000573 0.009139 0.001180 0.009356 0.001245
116.000000 0.008026 0.000587 0.008207 0.000562 0.009009 0.001170 0.009223 0.001234
117.000000 0.007962 0.000575 0.008142 0.000551 0.008880 0.001157 0.009091 0.001221
118.000000 0.007899 0.000564 0.008078 0.000541 0.008754 0.001143 0.008962 0.001206
119.000000 0.007837 0.000554 0.008017 0.000531 0.008630 0.001129 0.008834 0.001191
120.000000 0.007777 0.000543 0.007956 0.000522 0.008507 0.001114 0.008708 0.001176
121.000000 0.007718 0.000534 0.007897 0.000513 0.008386 0.001098 0.008584 0.001161
122.000000 0.007661 0.000524 0.007840 0.000504 0.008267 0.001081 0.008462 0.001144
123.000000 0.007604 0.000514 0.007783 0.000495 0.008149 0.001063 0.008341 0.001125
124.000000 0.007548 0.000505 0.007728 0.000487 0.008033 0.001044 0.008222 0.001107
125.000000 0.007494 0.000496 0.007674 0.000478 0.007919 0.001025 0.008104 0.001087
126.000000 0.007440 0.000487 0.007620 0.000470 0.007807 0.001005 0.007989 0.001067
127.000000 0.007388 0.000479 0.007568 0.000462 0.007696 0.000984 0.007876 0.001046
128.000000 0.007336 0.000471 0.007516 0.000455 0.007587 0.000964 0.007764 0.001024
129.000000 0.007285 0.000463 0.007465 0.000448 0.007480 0.000943 0.007655 0.001002
130.000000 0.007235 0.000455 0.007415 0.000441 0.007374 0.000922 0.007546 0.000980
